id,district_code,district_name,constituency_code, constituency_name,subcounty_code,subcounty_name,parish_code,parish_name,polling_station_code,polling_station_name,total_voters
13325,55,KANUNGU,196,KINKIZI COUNTY WEST,12,KANYANTOROGO TOWN COUNCIL,48,TOWN WARD,01,GOD CARES VOCATIONAL SCH,382
13167,55,KANUNGU,195,KINKIZI COUNTY EAST,07,KINAABA,32,KIZIBA,02,KIZIBA C.O.U,382
11899,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,10,MULAGO I,06,OWEN ROAD,382
9298,10,KABAROLE,052,BURAHYA COUNTY,02,BUSORO,06,KASWA,04,MPANGA,382
9209,09,KABALE,045,NDORWA COUNTY EAST,04,MAZIBA,24,NYANJA,05,NYANJA PLAYGROUND,382
8392,08,JINJA,306,KAGOMA NORTH COUNTY,05,BUYENGO TOWN COUNCIL,18,BUTAMIRA WARD,06,LWITAMAKOLI SDA CHURCH,382
7829,07,IGANGA,039,KIGULU COUNTY SOUTH,05,NAWANYINGI,10,NAWANYINGI,06,NAWAYINGI P/S (N-Z),382
7291,61,IBANDA,137,IBANDA COUNTY SOUTH,08,IGORORA TOWN COUNCIL,25,IGORORA WARD,04,NTUNGAMO T C,382
6513,91,GOMBA,254,GOMBA WEST COUNTY,04,KYAYI,15,BUYANJA,04,NAKITEMBE C.O.U,382
6212,74,DOKOLO,252,DOKOLO SOUTH COUNTY,04,KANGAI,21,ADWILA,03,"ACANCILLING C,O,U",382
5811,90,BUVUMA,175,BUVUMA ISLANDS COUNTY,06,BUWOOYA,32,BUWANZI,03,KABAKUNGU DELIVERENCE CHURCH,382
4908,04,BUSHENYI,018,IGARA COUNTY EAST,01,BUMBAIRE,03,KIBAARE,01,KIBARE PARISH HQTRS,382
4514,03,BUNDIBUGYO,014,BWAMBA COUNTY,04,BUSARU,35,KIRINDI,06,MUKUDUNGU (L-Z),382
4304,73,BULIISA,123,BULIISA COUNTY,06,KIHUNGYA,26,NYERAMYA,01,KIHUNGYA HEALTH CENTRE,382
4066,89,BULAMBULI,130,BULAMBULI COUNTY,08,MUYEMBE,22,BUNGWANYI,01,BUGWANYI C.O.U,382
3848,59,BUKWO,326,T'OO COUNTY,02,CHESOWER,32,BISHO,02,KAPCHEYOS,382
2331,78,BUDUDA,133,MANJIYA COUNTY,18,NANGAKO TOWN COUNCIL,04,MUTSITSI WARD,01,MUTSITSI T/C,382
2212,78,BUDUDA,270,LUTSESHE COUNTY,16,NALWANZA,44,BUMAKHWA,01,BUMAKHWA,382
1516,01,APAC,340,MARUZI NORTH COUNTY,04,CHEGERE,15,CHEGERE,06,ST. MARK C.O.U,382
1218,58,AMURIA,199,AMURIA COUNTY,05,WERA,27,WERA,04,APUUTON UNDER MANGO TREE,382
34558,87,ZOMBO,182,OKORO COUNTY,07,PAIDHA,26,KAYA,04,ALAMUNDHERA C.O.U.,381
33532,52,WAKISO,155,BUSIRO COUNTY NORTH,05,NAMAYUMBA TOWN COUNCIL,30,LUTTISI WARD,02,VISION INFANT SCHOOL,381
31695,146,SOROTI CITY,207,SOROTI EAST DIVISION,01,SOROTI EAST DIVISION,05,CAMP SWAHILI WARD,06,PRESBEITERIAN CHURCH,381
31318,51,SIRONKO,128,BUDADIRI COUNTY EAST,21,MUTUFU TOWN COUNCIL,112,CENTRAL WARD,02,MUTUFU C.O.U,381
29062,121,PAKWACH,181,JONAM COUNTY,09,RAGEM,15,RAGEM LOWER,05,PAKICH LANDING SITE,381
28425,76,OYAM,005,OYAM COUNTY SOUTH,01,ABER,12,ADYEGI,04,OPYELKENE,381
27996,110,NWOYA,347,NWOYA EAST COUNTY,01,ALERO,10,OKURA,05,AJUBI COMMUNITY PRI. SCH,381
27132,33,NEBBI,183,PADYERE COUNTY,07,PAROMBO,32,OSSI EAST,02,ALEGO PRI. SCHOOL,381
26899,107,NAPAK,145,BOKORA COUNTY,05,MATANY,16,LOKALI,03,LOKALI P/S,381
25526,32,MUKONO,177,MUKONO COUNTY SOUTH,08,NTENJERU-KISOGA TOWN COUNCIL,20,TERERE WARD,03,TERERE,381
25372,32,MUKONO,177,MUKONO COUNTY SOUTH,02,NAKISUNGA,09,NAMUYENJE,07,KIWUGO PLAYGROUND,381
25102,32,MUKONO,178,NAKIFUMA COUNTY,01,KASAWO,04,KIGOGOLA,05,NONGO,381
24494,30,MPIGI,163,MAWOKOTA COUNTY SOUTH,05,KAYABWE TOWN COUNCIL,22,NABUSANKE WARD,02,WASSOZI,381
24455,30,MPIGI,162,MAWOKOTA COUNTY NORTH,04,MPIGI TOWN COUNCIL,20,MAZIBA WARD,06,BUGOMBE,381
24366,30,MPIGI,162,MAWOKOTA COUNTY NORTH,01,KAMMENGO,02,KAMMENGO,07,KASA GLORY CHURCH,381
22788,26,MBALE,332,BUNGOKHO CENTRAL COUNTY,05,BUSOBA,30,BUSOBA,01,NAMWALYE PRI SCH,381
20900,105,LWENGO,112,BUKOTO COUNTY MID-WEST,03,LWENGO TOWN COUNCIL,10,LWENGO WARD,01,KYENGEZA PRAYER PALACE,381
20356,23,LUWEERO,107,KATIKAMU COUNTY NORTH,03,LUWERO,10,KABAKEDDI,05,KABUYE MASJID,381
19650,85,LAMWO,092,LAMWO COUNTY,07,PALOGA,18,PALOGA,06,KATEBU,381
19005,48,KYENJOJO,057,MWENGE COUNTY SOUTH,02,KIHUURA,29,KAWARUJU,05,KAWARUJU PRIMARY SCH. (L-Z),381
18920,48,KYENJOJO,057,MWENGE COUNTY SOUTH,06,KIGARAALE,28,KABAALE,04,KABAALE HAKATUMBA C.O.U,381
18730,84,KYEGEGWA,334,KYAKA CENTRAL COUNTY,05,NKANJA,32,KYABULIKUYA,02,KYABULIKUYA TRADING CENTRE,381
18727,84,KYEGEGWA,268,KYAKA SOUTH COUNTY,03,MIGAMBA,10,KITEMBE,01,KITEMBE CATHOLIC CHURCH,381
18176,104,KWEEN,075,KWEEN COUNTY,08,KAPTUM,27,ALOMAN,02,KAPKWERE PRIMARY SCHOOL,381
17757,20,KOTIDO,094,JIE COUNTY,14,LONGAROE,61,NAKWAALET,01,NAKWALET CHAPEL,381
17214,19,KITGUM,286,KITGUM MUNICIPALITY,01,CENTRAL DIVISION,10,TOWN WARD,02,JANANI LOUM PRIMARY SCHOOL,381
17022,132,KITAGWENDA,054,KITAGWENDA COUNTY,04,NYABBANI,22,RWENKUBEBE,02,KYEMBOGO C.O.U,381
16783,18,KISORO,310,BUKIMBIRI COUNTY,03,NYABWISHENYA,07,NYARUTEMBE,04,MUKO PRI SCH,381
16627,18,KISORO,088,BUFUMBIRA COUNTY SOUTH,05,NYARUSIZA,15,GASOVU,09,NDEGO TANK,381
16262,65,KIRUHURA,142,NYABUSHOZI COUNTY,03,KENSHUNGA,08,RUGONGI,01,AKEKWANZI COMMUNITY SCH,381
16252,65,KIRUHURA,142,NYABUSHOZI COUNTY,06,NYAKASHASHARA,16,NYAKAHITA,09,ST MARK KARENGO C.O.U,381
15571,17,KIBOGA,084,KIBOGA EAST COUNTY,12,KYOMYA,01,KAGOGO,01,KAGOGO C.O.U PRI. SCH.,381
14741,43,KATAKWI,317,NGARIAM COUNTY,02,KATAKWI,10,KATAKWI,03,OCORIMONGIN CATHOLIC CHURCH,381
14588,125,KASSANDA,246,BUKUYA COUNTY,06,MBIRIZI,07,MBIRIIZI,03,KYALUWOLERA,381
14480,125,KASSANDA,167,KASSANDA COUNTY NORTH,03,KALWANA,13,KIKANDWA,02,NDAGI CHURCH,381
12893,46,KAMWENGE,053,KIBALE COUNTY,05,KAMWENGE TOWN COUNCIL,28,KAMWENGE WARD,04,KAMWENGE RAILWAYS STATION,381
11894,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,09,MPERERWE,06,TURYAGENDA JOHN'S PREMISES. (O-Z),381
10697,64,KALIRO,072,BULAMOGI COUNTY,05,BULUMBA TOWN COUNCIL,45,NKONTE WARD,01,NKOTE PRI. SCHOOL,381
10673,64,KALIRO,072,BULAMOGI COUNTY,04,NAMWIWA,22,NAMWIWA,02,BUSAMBEKO PRI. SCH.,381
9127,09,KABALE,050,KABALE MUNICIPALITY,03,KABALE SOUTHERN,10,KIRIGIME,05,CENTRAL BOREHOLE,381
8802,138,JINJA CITY,043,JINJA SOUTH DIVISION EAST,01,JINJA SOUTH DIVISION,02,OLD BOMA WARD,01,ELIZABETH ROAD JUNCTION,381
8150,62,ISINGIRO,305,BUKANGA NORTH COUNTY,04,RUGAAGA,11,KYARUBAMBURA,04,KYAMUTURA,381
7506,61,IBANDA,293,IBANDA MUNICIPALITY,02,BUFUNDA DIVISION,30,RUYONZA WARD,03,RUYONZA II NURSERY AND PRI SCH,381
5845,90,BUVUMA,175,BUVUMA ISLANDS COUNTY,07,LUBYA TOWN COUNCIL,38,LUBYA,03,LUTUNTU,381
5622,99,BUTAMBALA,157,BUTAMBALA COUNTY,04,KIBIBI TOWN COUNCIL,17,KIBIBI,03,LUBUGO-LUGOYE,381
5401,60,BUTALEJA,236,BUNYOLE WEST COUNTY,10,BUSABI,03,BUSABI,03,BUSABI HEALTH CENTRE,381
4979,04,BUSHENYI,225,BUSHENYI -ISHAKA MUNICIPALITY,03,NYAKABIRIZI DIVISION,33,NTUNGAMO WARD,01,NTUNGAMO PARISH HQTRS,381
2167,78,BUDUDA,270,LUTSESHE COUNTY,06,BUMAYOKA,74,BUBUKASHA,02,BUBUKASHA TC,381
2021,72,BUDAKA,238,IKI-IKI COUNTY,03,KAKOLI,08,KABYONGA,01,BUDOPE CENTRE,381
1498,01,APAC,291,APAC MUNICIPALITY,02,AKERE DIVISION,06,AYERA WARD,02,TE-AEME BARAYOM,381
1485,01,APAC,003,MARUZI COUNTY,01,AKOKORO,04,AWILA,04,IDEP P7 SCHOOL,381
1124,58,AMURIA,276,ORUNGO COUNTY,02,OLWA,07,JALAM,02,ACOMAI CATHOLIC CHURCH,381
625,88,ALEBTONG,103,MOROTO COUNTY,08,ALOI TOWN COUNCIL,05,IMAKIOBORO WARD,02,OLURU,381
34634,87,ZOMBO,182,OKORO COUNTY,04,NYAPEA,18,OYEYO,05,GUNA PRIMARY SCHOOL,380
33900,52,WAKISO,160,NANSANA MUNICIPALITY,04,NANSANA DIVISION,29,NANSANA WEST WARD,05,NANSANA WEST IB (L-M) LITTLE MUHEJI SCHOOL (UPPER CAMPUS),380
32970,52,WAKISO,156,BUSIRO COUNTY SOUTH,01,KASANJE TOWN COUNCIL,03,JUNGO,05,SAKABUSOLO/KANKAGI/MUGONE,380
32156,143,TEREGO,011,TEREGO WEST COUNTY,03,KATRINI,11,OKAVU,04,OJIPAKU T/C,380
30284,37,RUKUNGIRI,233,RUKUNGIRI MUNICIPALITY,01,EASTERN DIVISION,07,KYATOKO WARD,06,BESANIA PRAYER MOUNTAIN,380
30209,37,RUKUNGIRI,198,RUJUMBURA COUNTY,01,BUGANGARI,05,KAZINDIRO,06,RWANYANJA PRI SCH,380
29911,112,RUBIRIZI,222,KATERERA COUNTY,06,KATANDA,40,NYANDONGO,01,MUNYONYI PRI SCH,380
26699,75,NAMUTUMBA,037,BUSIKI COUNTY,01,BULANGE,05,KIREREMA,01,KIREREMA APOSTOLIC CHURCH,380
25984,44,NAKASONGOLA,106,NAKASONGOLA COUNTY,08,KATUUGO TOWN COUNCIL,22,KATUUGO NORTH WARD,01,KASAMBYA FFENE TREE,380
25294,32,MUKONO,178,NAKIFUMA COUNTY,05,NAMUGANGA,30,NAMANOGA,06,NSAABWA A [ELIM CHURCH],380
24949,32,MUKONO,231,MUKONO MUNICIPALITY,01,GOMA DIVISION,01,BUKERERE WARD,03,KYESEREKA (A-M),380
24181,28,MOROTO,147,MATHENIKO COUNTY,02,NADUNGET,11,NAITAKWAE,04,KANAKOMOL,380
23644,106,MITOOMA,020,RUHINDA COUNTY,04,KASHENSHERO,17,KIRERA,01,RWENTERAMO CHURCH,380
23616,106,MITOOMA,277,RUHINDA NORTH COUNTY,03,KANYABWANGA,21,KATI,03,KATERAMPUNGU CATHOLIC CHURCH,380
23151,142,MBALE CITY,134,INDUSTRIAL DIVISION,01,INDUSTRIAL DIVISION,04,SOUTH CENTRAL WARD,04,POLICE GROUND,380
21574,77,MARACHA,010,MARACHA COUNTY,08,AGAII TOWN COUNCIL,09,MOTINO WARD,03,LOGBELE,380
20990,105,LWENGO,112,BUKOTO COUNTY MID-WEST,02,NDAGWE,08,NDAGWE,10,KYANNANGAAZI/NAANYWA HEALTH CENTRE III,380
20909,105,LWENGO,113,BUKOTO COUNTY WEST,01,KYAZANGA,05,LYAKIBIRIIZI,01,MUCHOMO MARKET GROUND,380
19821,22,LIRA,100,ERUTE COUNTY NORTH,06,AYAMI,36,OKIO,03,AYILE B,380
18603,84,KYEGEGWA,055,KYAKA NORTH COUNTY,07,NKAAKWA,29,ISUNGA,03,ISUNGA TRADING CENTRE PLAYGROUND (N-Z),380
17395,66,KOBOKO,008,KOBOKO COUNTY,05,KULUBA,07,PAMODO,06,ADITIRU TRADING CENTRE,380
17003,132,KITAGWENDA,054,KITAGWENDA COUNTY,10,RWENJAZA,47,NYAMABALE,04,NYAMBARE C.O.U,380
16644,18,KISORO,088,BUFUMBIRA COUNTY SOUTH,03,MURAMBA,11,GISOZI,03,BWANJEBE CATHOLIC CHURCH,380
15720,102,KIBUKU,189,KIBUKU COUNTY,09,KASASIRA,25,BUCHERA,03,KABUSULE TRADING CENTRE,380
15363,131,KAZO,141,KAZO COUNTY,04,KAZO,19,RWAMURANGA,02,KYEJU TRADING CENTRE,380
14696,43,KATAKWI,224,TOROMA COUNTY,02,AMUSIA,23,AMUSIA,02,ADERE PRIMARY SCHOOL,380
13853,15,KASESE,077,BUKONZO COUNTY EAST,02,KYARUMBA,08,KALONGE,06,BUGHAYO CATHOLIC CHURCH,380
13310,55,KANUNGU,195,KINKIZI COUNTY EAST,05,KANUNGU TOWN COUNCIL,08,SOUTHERN WARD,07,KASHENYI PRI SCH,380
13110,55,KANUNGU,196,KINKIZI COUNTY WEST,07,NYAKINONI,08,KARUBEIZI,01,NSHAKA PRI SCH,380
13004,46,KAMWENGE,262,KIBALE EAST COUNTY,01,BWIZI,04,NTONWA,09,NTONWA PRI. SCH. (A-K),380
12690,13,KAMULI,071,BUGABULA COUNTY SOUTH,02,BUTANSI,08,NALUWOLI,03,NAKANYONYI PRI SCH,380
12380,13,KAMULI,071,BUGABULA COUNTY SOUTH,01,BULOPA,02,BULOPA,07,BULOPA PRI SCH,380
10706,64,KALIRO,072,BULAMOGI COUNTY,02,GADUMIRE,11,PANYOLO,04,IGULIRYO,380
10467,64,KALIRO,072,BULAMOGI COUNTY,12,BUDOMERO,01,BUDOMERO,06,NGOVA TRADING CENTRE,380
10406,11,KALANGALA,060,KYAMUSWA COUNTY,03,KYAMUSWA,05,BUWANGA,01,BUWANGA PRI. SCH,380
9893,113,KAGADI,082,BUYAGA EAST COUNTY,16,PACHWA TOWN COUNCIL,62,PACHWA WARD,05,KAHUNIRO P/SCHOOL,380
9672,113,KAGADI,082,BUYAGA EAST COUNTY,03,KIRYANGA,69,KIDUUMA,01,KIDUUMA PRIMARY SCHOOL,380
9218,09,KABALE,045,NDORWA COUNTY EAST,04,MAZIBA,25,RUGARAMA,04,KAHONDO SEC. SCHOOL,380
8135,62,ISINGIRO,138,ISINGIRO COUNTY NORTH,04,ISINGIRO TOWN COUNCIL,23,KYABISHAHO WARD,05,RUBWIJANA C.O.U,380
8044,62,ISINGIRO,138,ISINGIRO COUNTY NORTH,05,NYAMUYANJA,22,KATANOGA,01,BUHARWE,380
7800,07,IGANGA,038,KIGULU COUNTY NORTH,03,NAMUNGALWE TOWN COUNCIL,17,NAMUNSAALA WARD,04,NAISANGA P/SCH B(N-Z),380
7128,06,HOIMA,028,BUGAHYA COUNTY,09,KABAALE,13,NZOROBI,03,ZOROBBI CHRISTIAN FELLOWSHIP CHURCH,380
6018,83,BUYENDE,069,BUDIOPE WEST COUNTY,03,KIDERA TOWN COUNCIL,04,KABUGUDHO WARD,01,KABUGUDHO 'B' BORE HOLE,380
5450,60,BUTALEJA,208,BUNYOLE EAST COUNTY,06,MAZIMASA,18,KAPISA,03,MANAFA MANGO TREE,380
4747,117,BUNYANGABU,051,BUNYANGABU COUNTY,10,KIYOMBYA,04,NYAMISEKE,02,ST ANDREW'S CATHOLIC CHURCH,380
4409,03,BUNDIBUGYO,215,BUGHENDERA COUNTY,07,NGAMBA,27,BURAMBAGIRA,01,BURAMBAGIRA PRI SCH,380
4149,89,BULAMBULI,346,ELGON NORTH COUNTY,16,BULEGENI TOWN COUNCIL,76,KAVULE WARD,02,KABEMBE T.C,380
3927,59,BUKWO,074,KONGASIS COUNTY,20,SUAM TOWN COUNCIL,107,KONGASIS WARD,01,KONGASIS,380
3726,98,BUKOMANSIMBI,111,BUKOMANSIMBI NORTH COUNTY,01,BIGASA,10,GONGWE,04,KYAKALINZI T.C,380
2986,109,BUHWEJU,304,BUHWEJU WEST COUNTY,06,ENGAJU,49,KYAMAHUNGU,02,KAGOROGORO CATHOLIC CHURCH,380
2934,109,BUHWEJU,016,BUHWEJU COUNTY,13,BUHUNGA,35,KANKARA,02,KANKARA PRI SCH,380
2601,41,BUGIRI,031,BUKOOLI COUNTY CENTRAL,02,BUWUNGA,36,MAWANGA,01,MAWANGA CHURCH OF UGANDA,380
2480,41,BUGIRI,031,BUKOOLI COUNTY CENTRAL,09,BUWUNI TOWN COUNCIL,01,BUWUNI RURAL WARD,03,BUGOSERE NEW APOSTOLIC CHURCH,380
1194,58,AMURIA,276,ORUNGO COUNTY,06,MORUNGATUNY,13,OMODOI,01,OMODOI CATHOLIC CHURCH,380
1087,58,AMURIA,199,AMURIA COUNTY,01,ABARILELA,37,ASILANG,03,ASILANG C.O.U,380
886,57,AMOLATAR,319,KIOGA NORTH COUNTY,16,OPALI,06,OTIRA,01,OTIRA PRIMARY SCHOOL I,380
809,57,AMOLATAR,319,KIOGA NORTH COUNTY,03,APUTI,70,AWINYIPANY,01,ABURKEC COMMUNITY BOREHOLE,380
769,57,AMOLATAR,319,KIOGA NORTH COUNTY,03,APUTI,69,ALYET,01,OTIRA PAG CHURCH,380
29,70,ABIM,095,LABWOR COUNTY,07,AWACH,07,AWACH,01,AWACH PRIMARY SCHOOL,380
34403,53,YUMBE,241,ARINGA NORTH COUNTY,01,MIDIGO TOWN COUNCIL,04,OTRE WARD,02,HUDA MOSQUE,379
32000,45,SSEMBABULE,273,MAWOGOLA NORTH COUNTY,01,LUGUSULU,22,MWITSI,03,MUSSI,379
31823,45,SSEMBABULE,120,MAWOGOLA COUNTY,09,MITETE,05,KASAMBYA,04,KIBENGO,379
31430,51,SIRONKO,128,BUDADIRI COUNTY EAST,09,BUDADIRI TOWN COUNCIL,19,NAKIWONDWE WARD,04,NAKIWONDWE T/C,379
31295,51,SIRONKO,129,BUDADIRI COUNTY WEST,20,BUWERI TOWN COUNCIL,11,BUSEDANI WARD,03,BUSEDANI PRI. SCH.,379
31029,101,SHEEMA,021,SHEEMA COUNTY NORTH,03,KYANGYENYI,19,MUZIRA,03,MUZIRA PARISH HQTRS,379
30668,97,SERERE,203,KASILO COUNTY,02,KADUNGULU,06,IRUKO,05,AKILIMIKIPI,379
30432,37,RUKUNGIRI,197,RUBABO COUNTY,03,NYAKISHENYI,21,RWANYUNDO,04,MURAMBI CATHOLIC CHURCH,379
28638,76,OYAM,004,OYAM COUNTY NORTH,03,NGAI,14,OMACH,02,ACEKWERE,379
27258,108,NGORA,098,NGORA COUNTY,09,ATOOT,11,ATOOT,01,AGULE CATHOLIC CHURCH,379
27157,33,NEBBI,183,PADYERE COUNTY,02,ERUSSI,09,PADOLO,04,OLENY CENTRE (A-M),379
25279,32,MUKONO,178,NAKIFUMA COUNTY,09,NAMATABA TOWN COUNCIL,31,NAMAGUNGA WARD,03,MAAMA MIYA PRI. SCH.,379
24058,68,MITYANA,170,MITYANA COUNTY SOUTH,10,BUSUNJU TOWN COUNCIL,02,SOUTH WARD,03,NAMULAMBA A,379
23881,68,MITYANA,165,BUSUJJU COUNTY,03,MAANYI,10,KASOTA,01,KASOTA BRIGHT JUNIOR SCHOOL,379
23477,140,MBARARA CITY,300,MBARARA SOUTH DIVISION,01,MBARARA SOUTH DIVISION,26,NYARUBUNGO II WARD,07,KEIJENGYE PRI SCH,379
21698,24,MASAKA,116,BUKOTO COUNTY CENTRAL,02,KYANAMUKAKA,08,KAMUZINDA,02,EBENEZER JUNIOR KANONI,379
21613,77,MARACHA,272,MARACHA EAST COUNTY,05,YIVU,25,OMBIA-BURA,03,LALA B.A.T CENTRE,379
21128,133,MADI-OKOLLO,009,UPPER MADI COUNTY,01,OFFAKA,02,ADRAA,01,CONGAMBE MARKET,379
20677,23,LUWEERO,108,KATIKAMU COUNTY SOUTH,03,MAKULUBITA,14,NSANVU,04,NOAH'S ARK EDUCATION CENTRE,379
20367,23,LUWEERO,108,KATIKAMU COUNTY SOUTH,03,MAKULUBITA,07,KAGOGO,04,NAMYESO PLAYGROUND,379
20242,94,LUUKA,040,LUUKA NORTH COUNTY,02,BUKOOMA,12,NAMULANDA,06,NAMULANDA CATHOLIC CHURCH,379
20235,94,LUUKA,271,LUUKA SOUTH COUNTY,01,BUKANGA,06,NAMUKUBEMBE,05,BULWASIRA CENTRE,379
20159,94,LUUKA,271,LUUKA SOUTH COUNTY,07,WAIBUGA,35,ITAKAIBOLU,07,BUKAPALA JESUS CHRIST SOLID ROCK CHURCH,379
19747,22,LIRA,100,ERUTE COUNTY NORTH,03,OGUR,23,ALWALA,03,BAR-OPIRO,379
19600,85,LAMWO,092,LAMWO COUNTY,15,ACEBA,62,LAPYEM,01,AYOM,379
19291,48,KYENJOJO,057,MWENGE COUNTY SOUTH,09,BUTUNDUZI TOWN COUNCIL,15,RWIBALE WARD,02,RWIBALE MOSQUE,379
18883,48,KYENJOJO,274,MWENGE CENTRAL COUNTY,03,KATOOKE,01,BWAHURRO,03,TRUE SALVATION CHURCH,379
17268,66,KOBOKO,266,KOBOKO NORTH COUNTY,03,LUDARA,39,BAMURE,05,BAMURE P.7 SCHOOL,379
16944,132,KITAGWENDA,054,KITAGWENDA COUNTY,02,MAHYORO,19,KITONZI,01,NYANGA PRIMARY SCHOOL,379
16852,18,KISORO,088,BUFUMBIRA COUNTY SOUTH,03,MURAMBA,12,SOOKO,07,KIGARAMA,379
16535,92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,05,KIGUMBA TOWN COUNCIL,14,WARD B,07,KIGUMBA II - PRI. SCH. (N-Z),379
15777,102,KIBUKU,256,KABWERI COUNTY,09,NABISWA,29,KAJOKO,02,KAJOKO C.O.U.,379
14945,47,KAYUNGA,171,BBALE COUNTY,01,BBAALE,02,KAVULE,01,ELI SHADAI CHURCH,379
14611,125,KASSANDA,168,KASSANDA COUNTY SOUTH,05,KIGANDA TOWN COUNCIL,28,NAKABIMBA WARD,01,NAKABIMBA,379
13541,124,KAPELEBYONG,202,KAPELEBYONG COUNTY,01,ACOWA,04,AMERO,04,AMUGEI P/SCHOOL,379
13257,55,KANUNGU,195,KINKIZI COUNTY EAST,06,KATETE,30,NYARURAMBI,02,RWEYEREZO PRI SCH,379
13217,55,KANUNGU,196,KINKIZI COUNTY WEST,11,BUHOMA TOWN COUNCIL,44,NORTHERN WARD,02,KANYASHANDE PRI SCH,379
13081,55,KANUNGU,195,KINKIZI COUNTY EAST,10,RUTENGA TOWN COUNCIL,39,EASTERN WARD,01,GOD'S MERCY PRI SCH,379
13076,55,KANUNGU,195,KINKIZI COUNTY EAST,08,KAMBUGA TOWN COUNCIL,07,EASTERN WARD,03,KAMBUGA ADVENTIST CHURCH,379
12453,13,KAMULI,073,BUZAAYA COUNTY,07,KISOZI TOWN COUNCIL,07,EAST WARD,04,NAMATOVU SUB-GRADE,379
10554,64,KALIRO,072,BULAMOGI COUNTY,02,GADUMIRE,49,BUYUGE,02,ST JOSEPH PRIMARY SCH COMPOUND,379
9418,10,KABAROLE,052,BURAHYA COUNTY,06,MUGUSU,23,NYABUSWA,04,BURUNGU,379
9074,09,KABALE,045,NDORWA COUNTY EAST,01,BUHARA,02,KARWERU (KAFUNJO),03,KIGYERA T/C,379
8849,138,JINJA CITY,299,JINJA NORTH DIVISION,01,JINJA NORTH DIVISION,15,WANYANGE WARD,14,MUSIIMA PRI. SCHOOL (N-Z),379
7365,61,IBANDA,137,IBANDA COUNTY SOUTH,05,RUKIRI,17,KATEMBE,04,MUGARAMA CATHOLIC CHURCH,379
5760,118,BUTEBO,188,BUTEBO COUNTY,10,PUTTI,34,NABITENDE,01,PUTTI PRI. SCH,379
34175,53,YUMBE,242,ARINGA SOUTH COUNTY,05,ARAFA,01,AUPI,05,ADRANGA PRIMARY SCHOOL,378
32611,39,TORORO,210,WEST BUDAMA COUNTY SOUTH,04,RUBONGI,14,PANYANGASI,08,PANYANGASI ASSEMBLIES OF GOD,378
32018,45,SSEMBABULE,322,MAWOGOLA WEST COUNTY,10,NAKASENYI,04,NAKASENYI,02,LUSAANA,378
31169,51,SIRONKO,129,BUDADIRI COUNTY WEST,09,NALUSALA,13,BUKIRYA,02,NANGWEE ELGON CHURCH,378
30454,135,RWAMPARA,342,RWAMPARA EAST COUNTY,03,MWIZI,11,BUSHWERE,01,KANYAGA PRI SCH,378
30189,37,RUKUNGIRI,198,RUJUMBURA COUNTY,01,BUGANGARI,04,KASHAYO,05,MURAMBO FULL GOSPEL CHURCH,378
29335,35,PALLISA,234,AGULE COUNTY,05,AGULE TOWN COUNCIL,17,PASIA WARD,03,AGULE HIGH SCHOOL,378
29333,35,PALLISA,234,AGULE COUNTY,05,AGULE TOWN COUNCIL,17,PASIA WARD,01,AGULE TOWN COUNCIL HQTRS,378
28656,76,OYAM,005,OYAM COUNTY SOUTH,02,LORO,24,OPELERE,05,KOKCANIKWERI,378
27871,34,NTUNGAMO,324,RUHAAMA EAST COUNTY,05,RUKONI WEST,17,RUKONI,08,RUKONI PRI SCH,378
25627,56,NAKAPIRIPIRIT,314,CHEKWII EAST COUNTY,02,MORUITA,30,KOMORET,01,KOMORET BOREHOLE,378
25378,32,MUKONO,178,NAKIFUMA COUNTY,02,KIMENYEDDE,21,NANGA,05,GIRINYA,378
25221,32,MUKONO,177,MUKONO COUNTY SOUTH,04,MPUNGE,16,MPUNGE,01,MPUNGE (A-M),378
24689,31,MUBENDE,221,KASAMBYA COUNTY,10,KASAMBYA TOWN COUNCIL,18,KASAMBYA WARD,08,NKURUMAH,378
24352,30,MPIGI,163,MAWOKOTA COUNTY SOUTH,02,KITUNTU,11,KAGENDA,03,BUKASA (A-NAJ),378
23666,106,MITOOMA,335,RUHINDA SOUTH COUNTY,07,MUTARA,49,MAHWIZI,01,MAHWIZI PRI SCH,378
23136,142,MBALE CITY,302,NORTHERN DIVISION,01,NORTHERN DIVISION,08,NORTH CENTRAL WARD,02,NORTH ROAD PRI SCH B (M-M),378
21438,67,MANAFWA,339,BUTIRU COUNTY,08,BUNABWANA,65,NANDEREMA,01,KEEWA C.O.U.,378
19244,48,KYENJOJO,057,MWENGE COUNTY SOUTH,06,KIGARAALE,22,NYAIBANDA,02,KABURANDA P/SCHOOL,378
18794,84,KYEGEGWA,055,KYAKA NORTH COUNTY,07,NKAAKWA,40,NKAAKWA,01,BUZOOBA CATHOLIC CHURCH,378
18492,93,KYANKWANZI,085,NTWETWE COUNTY,09,KISALA,26,LUWUUNA,02,LUWUNA - NAMUGAMBE T/C,378
17955,21,KUMI,258,KANYUM COUNTY,04,KAMACA,51,OJIE,01,OUSIO,378
17891,21,KUMI,258,KANYUM COUNTY,03,KAKURES,62,KAKURES,02,KAKURES A,378
